order_item_id,order_id,product_id,quantity,price
14605,4951,7,3,18.14
14606,4951,110,3,426.41
14607,4952,83,1,125.28
14608,4952,106,3,369.19
14609,4952,294,4,168.74
14610,4953,163,4,100.6
14611,4953,164,2,432.85
14612,4953,115,2,284.79
14613,4953,194,4,333.61
14614,4953,44,1,431.25
14615,4954,282,2,246.34
14616,4954,58,1,190.09
14617,4955,212,2,224.07
14618,4955,4,3,446.63
14619,4955,23,2,120.23
14620,4955,191,3,258.03
14621,4955,34,2,161.15
14622,4956,289,4,226.85
14623,4957,153,2,92.64
14624,4957,209,3,71.0
14625,4958,256,4,482.05
14626,4958,9,4,114.12
14627,4958,11,2,403.88
14628,4958,150,3,437.98
14629,4958,194,2,333.61
14630,4959,183,3,151.35
14631,4960,70,4,482.36
14632,4960,132,2,278.85
14633,4960,57,4,256.29
14634,4961,53,3,229.59
14635,4961,249,3,326.82
14636,4961,291,3,125.44
14637,4961,59,1,476.98
14638,4961,129,3,279.53
14639,4962,295,1,139.1
14640,4962,223,3,348.51
14641,4962,155,4,465.75
14642,4963,76,2,118.91
14643,4963,154,1,93.78
14644,4963,257,4,390.01
14645,4963,219,4,123.43
14646,4963,38,1,75.72
14647,4964,228,1,14.67
14648,4964,7,4,18.14
14649,4964,138,1,141.96
14650,4964,213,1,446.55
14651,4964,282,1,246.34
14652,4965,17,2,270.43
14653,4965,59,3,476.98
14654,4966,222,4,73.5
14655,4966,237,3,86.7
14656,4966,96,1,12.31
14657,4967,101,3,463.63
14658,4967,81,3,271.92
14659,4967,144,3,187.76
14660,4967,182,1,207.15
14661,4968,223,3,348.51
14662,4968,157,4,137.07
14663,4968,271,1,446.33
14664,4968,163,3,100.6
14665,4969,124,4,39.05
14666,4969,252,3,80.43
14667,4969,61,3,14.64
14668,4969,69,3,266.2
14669,4969,257,1,390.01
14670,4970,152,2,85.44
14671,4970,82,1,441.78
14672,4970,83,1,125.28
14673,4970,99,4,433.0
14674,4971,212,1,224.07
14675,4971,6,1,113.23
14676,4972,165,2,178.82
14677,4972,124,2,39.05
14678,4972,126,2,273.89
14679,4973,56,3,314.52
14680,4973,69,1,266.2
14681,4973,136,1,453.14
14682,4973,250,2,24.93
14683,4973,294,3,168.74
14684,4974,262,3,416.13
14685,4974,99,1,433.0
14686,4975,37,3,252.12
14687,4975,211,4,162.06
14688,4975,6,1,113.23
14689,4975,125,3,146.07
14690,4976,138,1,141.96
14691,4977,112,2,204.87
14692,4977,50,2,61.7
14693,4978,100,4,192.59
14694,4978,19,3,311.17
14695,4978,243,2,192.66
14696,4978,27,4,468.64
14697,4978,104,1,360.61
14698,4979,185,4,375.33
14699,4980,212,2,224.07
14700,4980,122,4,271.13
14701,4980,184,2,213.12
14702,4980,208,2,459.15
14703,4981,50,4,61.7
14704,4982,258,1,58.51
14705,4983,18,2,278.26
14706,4983,269,4,212.93
14707,4984,141,2,354.31
14708,4984,204,2,376.73
14709,4984,145,1,217.74
14710,4984,182,3,207.15
14711,4984,253,3,336.38
14712,4985,38,3,75.72
14713,4985,206,2,92.06
14714,4985,81,2,271.92
14715,4986,297,1,64.18
14716,4986,281,1,249.68
14717,4986,84,1,206.49
14718,4986,35,1,109.44
14719,4986,240,4,284.37
14720,4987,42,2,498.68
14721,4988,238,1,68.18
14722,4988,234,3,113.61
14723,4988,208,4,459.15
14724,4988,266,3,25.33
14725,4989,225,4,273.59
14726,4989,224,1,36.79
14727,4989,80,1,142.85
14728,4989,231,4,446.36
14729,4989,145,3,217.74
14730,4990,56,3,314.52
14731,4990,194,3,333.61
14732,4990,231,3,446.36
14733,4991,247,3,237.8
14734,4991,271,2,446.33
14735,4992,273,1,263.26
14736,4992,111,2,38.64
14737,4992,276,1,366.86
14738,4993,8,1,326.69
14739,4993,93,3,462.02
14740,4993,181,3,153.66
14741,4993,141,3,354.31
14742,4993,230,2,152.81
14743,4994,86,4,208.5
14744,4994,135,1,135.67
14745,4994,229,1,193.29
14746,4995,293,1,175.16
14747,4995,102,1,146.2
14748,4995,22,3,148.25
14749,4996,191,2,258.03
14750,4996,256,3,482.05
14751,4996,29,3,365.92
14752,4996,183,4,151.35
14753,4997,165,3,178.82
14754,4997,109,1,82.93
14755,4997,92,1,142.88
14756,4998,271,2,446.33
14757,4998,217,3,420.73
14758,4999,79,3,168.56
14759,5000,95,2,30.04
14760,5000,208,2,459.15
14761,5000,100,4,192.59
14762,5000,17,1,270.43
14763,5001,179,1,168.45
14764,5001,36,2,360.37
14765,5001,43,2,249.29
14766,5001,75,2,172.35
14767,5001,226,4,107.38
14768,5002,180,3,424.77
14769,5003,178,1,39.64
14770,5003,45,4,84.19
14771,5004,93,2,462.02
14772,5004,123,1,70.57
14773,5004,287,3,279.81
14774,5005,111,1,38.64
14775,5005,112,2,204.87
14776,5005,248,3,30.78
14777,5005,252,1,80.43
14778,5005,103,3,497.73
14779,5006,227,1,452.9
14780,5007,48,3,129.45
14781,5007,274,3,309.88
14782,5007,158,2,58.51
14783,5007,206,2,92.06
14784,5007,226,3,107.38
14785,5008,55,4,93.43
14786,5008,98,1,206.17
14787,5008,246,3,213.67
14788,5008,70,4,482.36
14789,5008,222,3,73.5
14790,5009,261,3,103.17
14791,5009,200,3,210.15
14792,5010,79,4,168.56
14793,5011,250,3,24.93
14794,5012,205,2,57.76
14795,5012,231,3,446.36
14796,5012,83,1,125.28
14797,5012,28,2,306.52
14798,5012,62,4,492.73
14799,5013,22,2,148.25
14800,5014,42,1,498.68
14801,5014,55,1,93.43
14802,5014,251,1,103.68
14803,5014,154,1,93.78
14804,5014,149,4,180.07
14805,5015,241,2,323.16
14806,5015,244,3,166.79
14807,5015,262,1,416.13
14808,5015,192,2,480.12
14809,5015,61,4,14.64
14810,5016,66,1,489.1
14811,5017,124,4,39.05
14812,5017,29,1,365.92
14813,5017,214,2,453.89
14814,5017,64,4,285.84
14815,5018,297,3,64.18
14816,5018,264,1,343.71
14817,5019,232,4,271.42
14818,5020,298,4,346.63
14819,5021,223,4,348.51
14820,5021,132,1,278.85
14821,5021,207,4,234.95
14822,5021,27,4,468.64
14823,5022,281,3,249.68
14824,5022,282,3,246.34
14825,5022,160,3,409.21
14826,5023,147,3,24.75
14827,5023,30,3,192.83
14828,5024,260,4,479.3
14829,5024,150,3,437.98
14830,5024,114,4,45.58
14831,5024,287,3,279.81
14832,5024,162,1,117.66
14833,5025,214,3,453.89
14834,5025,91,4,227.06
14835,5026,216,4,227.78
14836,5026,122,1,271.13
14837,5026,176,3,344.99
14838,5026,89,3,172.95
14839,5027,48,4,129.45
14840,5027,277,2,426.6
14841,5027,94,1,431.37
14842,5028,78,4,118.33
14843,5029,56,4,314.52
14844,5029,265,3,399.13
14845,5029,13,4,478.82
14846,5029,110,3,426.41
14847,5029,167,3,168.92
14848,5030,252,4,80.43
14849,5030,33,1,118.38
14850,5030,148,3,342.62
14851,5030,193,2,331.13
14852,5031,121,3,499.23
14853,5031,91,3,227.06
14854,5031,94,2,431.37
14855,5031,185,2,375.33
14856,5032,267,4,332.45
14857,5032,6,1,113.23
14858,5032,170,2,58.66
14859,5032,179,1,168.45
14860,5032,108,4,241.01
14861,5033,244,2,166.79
14862,5033,168,4,439.13
14863,5034,260,2,479.3
14864,5035,34,3,161.15
14865,5036,281,3,249.68
14866,5037,240,3,284.37
14867,5037,80,4,142.85
14868,5037,59,3,476.98
14869,5037,160,4,409.21
14870,5037,60,2,5.28
14871,5038,193,2,331.13
14872,5039,192,4,480.12
14873,5039,99,2,433.0
14874,5039,95,1,30.04
14875,5039,13,4,478.82
14876,5040,58,2,190.09
14877,5041,284,3,300.1
14878,5041,80,4,142.85
14879,5041,146,1,185.5
14880,5041,87,2,31.81
14881,5042,184,2,213.12
14882,5042,123,3,70.57
14883,5043,130,3,469.77
14884,5043,222,2,73.5
14885,5043,286,2,124.47
14886,5043,265,3,399.13
14887,5043,201,1,101.25
14888,5044,148,1,342.62
14889,5044,202,1,249.72
14890,5044,163,3,100.6
14891,5044,166,4,341.36
14892,5045,100,4,192.59
14893,5046,160,4,409.21
14894,5047,60,1,5.28
14895,5047,149,2,180.07
14896,5047,138,2,141.96
14897,5048,285,3,10.02
14898,5048,202,3,249.72
14899,5048,266,2,25.33
14900,5049,126,3,273.89
14901,5049,245,1,192.67
14902,5050,222,3,73.5
14903,5050,99,3,433.0
14904,5050,139,1,386.7
14905,5050,268,3,325.53
14906,5051,238,2,68.18
14907,5051,241,4,323.16
14908,5051,79,1,168.56
14909,5051,72,4,159.3
14910,5052,38,3,75.72
14911,5052,1,1,321.52
14912,5052,146,4,185.5
14913,5052,132,1,278.85
14914,5053,255,1,187.6
14915,5053,243,2,192.66
14916,5053,222,1,73.5
14917,5053,261,3,103.17
14918,5053,231,3,446.36
14919,5054,139,3,386.7
14920,5054,83,1,125.28
14921,5055,150,2,437.98
14922,5055,18,1,278.26
14923,5055,57,1,256.29
14924,5055,269,2,212.93
14925,5056,167,3,168.92
14926,5056,288,3,240.67
14927,5056,69,1,266.2
14928,5056,42,2,498.68
14929,5056,58,3,190.09
14930,5057,160,4,409.21
14931,5057,126,2,273.89
14932,5057,127,1,492.01
14933,5057,243,3,192.66
14934,5057,76,4,118.91
14935,5058,24,1,142.6
14936,5058,240,4,284.37
14937,5058,14,4,50.91
14938,5058,27,3,468.64
14939,5059,101,4,463.63
14940,5059,32,1,422.21
14941,5060,121,4,499.23
14942,5060,117,4,160.52
14943,5060,174,1,131.09
14944,5060,133,2,304.39
14945,5060,209,3,71.0
14946,5061,95,4,30.04
14947,5061,293,1,175.16
14948,5061,177,3,336.96
14949,5061,175,2,5.84
14950,5062,21,2,27.68
14951,5063,243,1,192.66
14952,5063,96,3,12.31
14953,5063,275,3,244.33
14954,5063,6,3,113.23
14955,5064,213,1,446.55
14956,5064,260,2,479.3
14957,5064,14,4,50.91
14958,5064,127,3,492.01
14959,5065,216,1,227.78
14960,5065,8,4,326.69
14961,5065,298,4,346.63
14962,5066,31,4,280.69
14963,5066,224,3,36.79
14964,5066,196,3,338.03
14965,5067,78,3,118.33
14966,5067,174,2,131.09
14967,5067,127,3,492.01
14968,5068,258,4,58.51
14969,5068,291,3,125.44
14970,5068,158,4,58.51
14971,5068,280,1,335.75
14972,5068,3,2,369.55
14973,5069,8,4,326.69
14974,5069,217,3,420.73
14975,5070,186,2,286.71
14976,5070,36,4,360.37
14977,5070,192,3,480.12
14978,5070,290,4,150.65
14979,5071,243,3,192.66
14980,5071,66,2,489.1
14981,5072,154,1,93.78
14982,5072,79,2,168.56
14983,5073,122,4,271.13
14984,5073,12,2,173.42
14985,5073,237,3,86.7
14986,5074,201,4,101.25
14987,5074,263,3,350.11
14988,5075,183,2,151.35
14989,5075,34,4,161.15
14990,5075,54,2,361.24
14991,5075,135,4,135.67
14992,5076,119,2,231.33
14993,5076,66,4,489.1
14994,5076,201,4,101.25
14995,5076,46,4,300.22
14996,5076,112,3,204.87
14997,5077,54,1,361.24
14998,5077,235,2,19.37
14999,5077,77,3,40.14
15000,5077,61,2,14.64
15001,5077,167,4,168.92
15002,5078,266,1,25.33
15003,5078,179,2,168.45
15004,5078,92,3,142.88
15005,5079,27,4,468.64
15006,5079,117,1,160.52
15007,5079,269,1,212.93
15008,5079,270,3,219.59
15009,5080,140,2,84.98
15010,5080,18,4,278.26
15011,5080,2,2,141.14
15012,5081,203,1,329.75
15013,5081,29,4,365.92
15014,5081,281,3,249.68
15015,5081,296,2,64.72
15016,5081,174,1,131.09
15017,5082,51,4,137.08
15018,5082,233,2,400.93
15019,5082,105,2,151.87
15020,5082,17,4,270.43
15021,5083,38,1,75.72
15022,5083,123,3,70.57
15023,5083,287,4,279.81
15024,5084,231,4,446.36
15025,5084,286,1,124.47
15026,5084,7,2,18.14
15027,5085,32,2,422.21
15028,5085,84,3,206.49
15029,5086,51,4,137.08
15030,5087,83,1,125.28
15031,5087,164,3,432.85
15032,5088,108,1,241.01
15033,5088,74,3,64.9
15034,5088,209,4,71.0
15035,5089,5,1,213.85
15036,5089,148,1,342.62
15037,5089,154,2,93.78
15038,5090,281,1,249.68
15039,5090,146,1,185.5
15040,5090,60,3,5.28
15041,5090,271,4,446.33
15042,5091,215,1,83.78
15043,5091,212,2,224.07
15044,5092,21,3,27.68
15045,5092,41,2,293.85
15046,5092,19,1,311.17
15047,5093,237,2,86.7
15048,5093,120,3,40.91
15049,5093,106,2,369.19
15050,5094,290,1,150.65
15051,5094,260,2,479.3
15052,5094,117,2,160.52
15053,5094,64,4,285.84
15054,5095,61,4,14.64
15055,5095,71,4,366.32
15056,5095,282,1,246.34
15057,5095,240,3,284.37
15058,5096,285,1,10.02
15059,5096,148,3,342.62
15060,5096,67,2,67.25
15061,5097,177,2,336.96
15062,5097,51,3,137.08
15063,5098,26,2,108.71
15064,5098,112,2,204.87
15065,5098,155,4,465.75
15066,5098,157,4,137.07
15067,5099,246,2,213.67
15068,5099,253,1,336.38
15069,5099,283,3,132.88
15070,5099,182,1,207.15
15071,5099,118,4,69.78
15072,5100,107,3,160.23
15073,5101,232,4,271.42
15074,5101,278,1,47.9
15075,5101,287,4,279.81
15076,5101,260,3,479.3
15077,5101,52,4,60.22
15078,5102,215,4,83.78
15079,5102,115,2,284.79
15080,5102,223,2,348.51
15081,5102,293,3,175.16
15082,5102,169,4,292.39
15083,5103,16,2,404.53
15084,5103,27,2,468.64
15085,5104,84,1,206.49
15086,5104,32,3,422.21
15087,5104,277,1,426.6
15088,5105,133,4,304.39
15089,5106,46,2,300.22
15090,5106,274,2,309.88
15091,5106,125,1,146.07
15092,5106,109,4,82.93
15093,5106,102,3,146.2
15094,5107,70,2,482.36
15095,5107,166,2,341.36
15096,5107,143,2,78.78
15097,5107,250,1,24.93
15098,5107,23,3,120.23
15099,5108,238,4,68.18
15100,5109,285,3,10.02
15101,5109,54,1,361.24
15102,5110,4,1,446.63
15103,5110,211,3,162.06
15104,5111,137,1,50.69
15105,5112,240,4,284.37
15106,5112,67,1,67.25
15107,5113,271,1,446.33
15108,5114,19,3,311.17
15109,5114,126,1,273.89
15110,5114,56,3,314.52
15111,5114,263,2,350.11
15112,5115,296,1,64.72
15113,5116,1,4,321.52
15114,5116,76,3,118.91
15115,5117,33,3,118.38
15116,5117,11,1,403.88
15117,5117,214,4,453.89
15118,5118,41,3,293.85
15119,5118,10,3,405.67
15120,5118,254,3,235.19
15121,5119,270,1,219.59
15122,5119,38,2,75.72
15123,5119,130,2,469.77
15124,5119,40,3,374.77
15125,5120,95,2,30.04
15126,5120,49,3,471.5
15127,5121,119,2,231.33
15128,5121,265,2,399.13
15129,5121,81,2,271.92
15130,5121,188,4,109.04
15131,5121,125,3,146.07
15132,5122,86,4,208.5
15133,5122,139,4,386.7
15134,5122,54,2,361.24
15135,5122,293,1,175.16
15136,5123,163,2,100.6
15137,5123,228,4,14.67
15138,5123,102,1,146.2
15139,5123,279,4,376.49
15140,5124,130,1,469.77
15141,5124,120,4,40.91
15142,5125,269,1,212.93
15143,5125,7,2,18.14
15144,5125,182,3,207.15
15145,5126,221,3,171.24
15146,5127,233,4,400.93
15147,5127,188,1,109.04
15148,5127,252,2,80.43
15149,5127,248,4,30.78
15150,5128,113,2,291.56
15151,5128,296,1,64.72
15152,5128,68,2,473.69
15153,5129,167,3,168.92
15154,5129,223,3,348.51
15155,5129,133,1,304.39
15156,5129,134,2,105.78
15157,5130,16,1,404.53
15158,5131,1,2,321.52
15159,5131,287,2,279.81
15160,5131,131,1,62.14
15161,5132,25,2,185.59
15162,5132,71,2,366.32
15163,5133,104,4,360.61
15164,5133,140,3,84.98
15165,5133,190,4,223.68
15166,5134,103,1,497.73
15167,5134,23,4,120.23
15168,5134,219,3,123.43
15169,5134,282,1,246.34
15170,5135,139,1,386.7
15171,5135,201,4,101.25
15172,5135,155,3,465.75
15173,5136,189,1,305.3
15174,5136,170,4,58.66
15175,5136,49,4,471.5
15176,5136,296,2,64.72
15177,5137,26,1,108.71
15178,5137,71,2,366.32
15179,5138,296,2,64.72
15180,5138,275,3,244.33
15181,5138,152,3,85.44
15182,5139,22,4,148.25
15183,5139,159,2,430.0
15184,5139,264,2,343.71
15185,5140,11,2,403.88
15186,5140,250,3,24.93
15187,5140,138,1,141.96
15188,5140,27,1,468.64
15189,5140,34,1,161.15
15190,5141,222,4,73.5
15191,5141,243,1,192.66
15192,5141,115,4,284.79
15193,5142,193,3,331.13
15194,5142,155,2,465.75
15195,5142,79,1,168.56
15196,5143,299,4,370.61
15197,5143,268,2,325.53
15198,5143,257,4,390.01
15199,5143,289,4,226.85
15200,5144,233,2,400.93
15201,5144,151,3,81.5
15202,5144,222,2,73.5
15203,5144,185,4,375.33
15204,5144,65,2,367.29
15205,5145,44,3,431.25
15206,5145,65,4,367.29
15207,5146,185,4,375.33
15208,5147,147,1,24.75
15209,5147,161,4,156.07
15210,5147,164,1,432.85
15211,5147,13,1,478.82
15212,5147,40,3,374.77
15213,5148,158,4,58.51
15214,5148,185,1,375.33
15215,5148,92,3,142.88
15216,5149,252,2,80.43
15217,5149,245,3,192.67
15218,5149,262,1,416.13
15219,5150,76,1,118.91
15220,5151,87,4,31.81
15221,5151,27,4,468.64
15222,5152,296,4,64.72
15223,5152,35,4,109.44
15224,5152,270,2,219.59
15225,5152,77,2,40.14
15226,5152,192,1,480.12
15227,5153,54,3,361.24
15228,5153,185,4,375.33
15229,5153,118,2,69.78
15230,5153,92,2,142.88
15231,5153,95,2,30.04
15232,5154,206,1,92.06
15233,5154,47,4,299.96
15234,5155,147,2,24.75
15235,5155,202,2,249.72
15236,5155,86,1,208.5
15237,5156,295,1,139.1
15238,5156,70,3,482.36
15239,5156,77,2,40.14
15240,5156,160,2,409.21
15241,5156,20,4,290.79
15242,5157,265,3,399.13
15243,5158,208,4,459.15
15244,5158,74,4,64.9
15245,5158,262,3,416.13
15246,5159,101,1,463.63
15247,5159,69,2,266.2
15248,5159,149,3,180.07
15249,5159,246,4,213.67
15250,5160,138,4,141.96
15251,5161,120,2,40.91
15252,5161,25,2,185.59
15253,5161,63,2,123.53
15254,5161,227,1,452.9
15255,5162,268,2,325.53
15256,5163,249,3,326.82
15257,5163,6,2,113.23
15258,5164,224,3,36.79
15259,5165,138,2,141.96
15260,5165,134,1,105.78
15261,5165,276,1,366.86
15262,5165,185,4,375.33
15263,5166,191,1,258.03
15264,5166,192,1,480.12
15265,5166,73,1,189.84
15266,5166,262,4,416.13
15267,5167,175,2,5.84
15268,5167,45,3,84.19
15269,5167,60,3,5.28
15270,5168,244,4,166.79
15271,5169,262,4,416.13
15272,5169,46,1,300.22
15273,5170,180,3,424.77
15274,5170,5,2,213.85
15275,5170,32,2,422.21
15276,5170,74,3,64.9
15277,5170,114,3,45.58
15278,5171,169,3,292.39
15279,5171,101,4,463.63
15280,5171,93,1,462.02
15281,5172,212,1,224.07
15282,5172,2,4,141.14
15283,5172,151,2,81.5
15284,5173,89,2,172.95
15285,5174,291,4,125.44
15286,5174,127,4,492.01
15287,5174,238,1,68.18
15288,5175,45,1,84.19
15289,5175,200,1,210.15
15290,5175,52,1,60.22
15291,5175,120,1,40.91
15292,5176,70,2,482.36
15293,5176,109,2,82.93
15294,5177,182,3,207.15
15295,5177,115,2,284.79
15296,5178,133,3,304.39
15297,5178,107,4,160.23
15298,5178,172,4,305.07
15299,5178,20,2,290.79
15300,5179,244,3,166.79
15301,5179,52,2,60.22
15302,5179,42,4,498.68
15303,5179,113,2,291.56
15304,5180,161,4,156.07
15305,5180,96,2,12.31
15306,5180,117,4,160.52
15307,5181,143,3,78.78
15308,5181,112,4,204.87
15309,5182,195,1,51.23
15310,5183,299,2,370.61
15311,5183,298,1,346.63
15312,5183,3,3,369.55
15313,5183,49,3,471.5
15314,5184,236,1,341.18
15315,5185,272,1,80.73
15316,5186,190,2,223.68
15317,5186,175,3,5.84
15318,5186,33,3,118.38
15319,5186,103,2,497.73
15320,5187,88,2,53.72
15321,5188,122,3,271.13
15322,5188,78,3,118.33
15323,5188,170,1,58.66
15324,5189,164,2,432.85
15325,5190,8,1,326.69
15326,5190,214,3,453.89
15327,5190,270,4,219.59
15328,5190,63,3,123.53
15329,5190,229,4,193.29
15330,5191,298,2,346.63
15331,5191,95,3,30.04
15332,5191,207,4,234.95
15333,5191,137,2,50.69
15334,5191,268,4,325.53
15335,5192,271,4,446.33
15336,5192,261,1,103.17
15337,5193,95,4,30.04
15338,5194,292,2,187.67
15339,5194,28,1,306.52
15340,5194,164,3,432.85
15341,5194,229,4,193.29
15342,5195,87,3,31.81
15343,5195,140,3,84.98
15344,5195,73,2,189.84
15345,5196,47,2,299.96
15346,5196,80,3,142.85
15347,5196,187,1,417.69
15348,5196,82,4,441.78
15349,5196,203,1,329.75
15350,5197,275,2,244.33
15351,5197,225,2,273.59
15352,5197,235,2,19.37
15353,5197,58,2,190.09
15354,5198,12,4,173.42
15355,5198,220,1,358.2
15356,5198,87,2,31.81
15357,5198,206,2,92.06
15358,5199,211,3,162.06
15359,5200,60,2,5.28
15360,5201,31,3,280.69
15361,5201,6,2,113.23
15362,5201,160,1,409.21
15363,5202,214,1,453.89
15364,5202,250,1,24.93
15365,5202,103,4,497.73
15366,5202,245,4,192.67
15367,5203,111,4,38.64
15368,5203,153,1,92.64
15369,5203,135,4,135.67
15370,5203,16,3,404.53
15371,5203,78,1,118.33
15372,5204,217,4,420.73
15373,5204,153,4,92.64
15374,5204,272,4,80.73
15375,5204,97,3,378.01
15376,5204,138,2,141.96
15377,5205,39,2,373.77
15378,5206,199,3,425.62
15379,5206,61,3,14.64
15380,5207,166,3,341.36
15381,5207,102,1,146.2
15382,5208,242,1,233.54
15383,5208,178,1,39.64
15384,5208,282,2,246.34
15385,5208,76,1,118.91
15386,5208,209,2,71.0
15387,5209,114,2,45.58
15388,5209,93,3,462.02
15389,5209,5,3,213.85
15390,5210,255,3,187.6
15391,5211,102,2,146.2
15392,5211,136,1,453.14
15393,5211,209,2,71.0
15394,5211,125,2,146.07
15395,5211,165,2,178.82
15396,5212,256,3,482.05
15397,5212,158,1,58.51
15398,5212,72,1,159.3
15399,5212,101,2,463.63
15400,5212,70,2,482.36
15401,5213,217,1,420.73
15402,5213,106,2,369.19
15403,5213,64,1,285.84
15404,5213,211,3,162.06
15405,5214,20,4,290.79
15406,5214,133,2,304.39
15407,5214,263,3,350.11
15408,5214,170,1,58.66
15409,5214,72,4,159.3
15410,5215,121,1,499.23
15411,5215,265,1,399.13
15412,5215,166,2,341.36
15413,5215,5,4,213.85
15414,5216,300,1,296.85
15415,5216,152,4,85.44
15416,5216,103,3,497.73
15417,5216,12,4,173.42
15418,5217,120,1,40.91
15419,5217,281,3,249.68
15420,5217,121,4,499.23
15421,5217,236,3,341.18
15422,5218,112,3,204.87
15423,5218,132,1,278.85
15424,5219,162,2,117.66
15425,5219,99,2,433.0
15426,5219,137,2,50.69
15427,5219,101,3,463.63
15428,5219,10,4,405.67
15429,5220,270,3,219.59
15430,5220,156,2,432.71
15431,5220,112,1,204.87
15432,5220,83,3,125.28
15433,5220,137,4,50.69
15434,5221,91,4,227.06
15435,5222,3,4,369.55
15436,5222,194,3,333.61
15437,5222,159,3,430.0
15438,5222,209,4,71.0
15439,5222,281,4,249.68
15440,5223,88,4,53.72
15441,5223,257,3,390.01
15442,5223,162,1,117.66
15443,5223,76,4,118.91
15444,5223,28,1,306.52
15445,5224,271,2,446.33
15446,5225,29,4,365.92
15447,5225,116,4,134.08
15448,5225,7,3,18.14
15449,5225,173,3,195.67
15450,5226,210,3,267.91
15451,5226,54,3,361.24
15452,5226,140,1,84.98
15453,5227,91,2,227.06
15454,5227,276,4,366.86
15455,5227,39,3,373.77
15456,5228,11,3,403.88
15457,5228,64,2,285.84
15458,5228,285,2,10.02
15459,5229,182,1,207.15
15460,5229,137,1,50.69
15461,5230,5,1,213.85
15462,5231,296,1,64.72
15463,5232,18,3,278.26
15464,5232,158,2,58.51
15465,5232,278,1,47.9
15466,5233,157,3,137.07
15467,5233,259,1,159.42
15468,5233,271,1,446.33
15469,5233,18,4,278.26
15470,5234,170,3,58.66
15471,5234,52,4,60.22
15472,5235,205,2,57.76
15473,5235,150,3,437.98
15474,5236,164,4,432.85
15475,5236,191,2,258.03
15476,5236,149,4,180.07
15477,5237,286,2,124.47
15478,5237,162,3,117.66
15479,5237,183,4,151.35
15480,5237,69,2,266.2
15481,5238,190,1,223.68
15482,5239,44,4,431.25
15483,5240,12,2,173.42
15484,5241,266,3,25.33
15485,5241,300,4,296.85
15486,5241,244,4,166.79
15487,5241,254,4,235.19
15488,5242,300,2,296.85
15489,5243,68,4,473.69
15490,5244,127,4,492.01
15491,5244,229,3,193.29
15492,5244,178,3,39.64
15493,5244,227,3,452.9
15494,5245,54,2,361.24
15495,5245,197,4,103.57
15496,5246,48,1,129.45
15497,5246,205,2,57.76
15498,5246,184,2,213.12
15499,5246,172,2,305.07
15500,5247,117,4,160.52
15501,5247,86,1,208.5
15502,5248,244,2,166.79
15503,5248,240,3,284.37
15504,5248,128,4,266.83
15505,5248,68,4,473.69
15506,5248,182,1,207.15
15507,5249,40,3,374.77
15508,5249,267,4,332.45
15509,5250,12,4,173.42
15510,5250,38,2,75.72
15511,5251,293,3,175.16
15512,5251,244,4,166.79
15513,5251,284,3,300.1
15514,5251,154,1,93.78
15515,5251,228,3,14.67
15516,5252,127,2,492.01
15517,5252,141,1,354.31
15518,5252,53,2,229.59
15519,5253,209,3,71.0
15520,5253,93,3,462.02
15521,5254,193,4,331.13
15522,5255,80,1,142.85
15523,5255,204,3,376.73
15524,5255,236,3,341.18
15525,5255,3,3,369.55
15526,5256,9,2,114.12
15527,5256,244,3,166.79
15528,5256,7,1,18.14
15529,5257,1,3,321.52
15530,5257,187,4,417.69
15531,5257,23,3,120.23
15532,5257,246,4,213.67
15533,5258,68,2,473.69
15534,5259,91,4,227.06
15535,5259,122,3,271.13
15536,5259,251,4,103.68
15537,5259,266,3,25.33
15538,5260,130,2,469.77
15539,5260,212,3,224.07
15540,5260,109,1,82.93
15541,5260,161,3,156.07
15542,5261,42,4,498.68
15543,5261,225,3,273.59
15544,5261,50,4,61.7
15545,5261,270,4,219.59
15546,5262,145,3,217.74
15547,5262,270,4,219.59
15548,5262,61,3,14.64
15549,5262,53,4,229.59
15550,5263,9,1,114.12
15551,5264,146,2,185.5
15552,5264,187,2,417.69
15553,5264,176,1,344.99
15554,5265,25,4,185.59
15555,5266,18,4,278.26
15556,5266,222,1,73.5
15557,5266,127,3,492.01
15558,5266,188,2,109.04
15559,5267,17,4,270.43
15560,5268,144,1,187.76
15561,5268,185,2,375.33
15562,5269,142,2,60.38
15563,5269,44,2,431.25
15564,5269,276,1,366.86
15565,5269,126,2,273.89
15566,5270,152,2,85.44
15567,5271,29,1,365.92
15568,5271,281,1,249.68
15569,5271,277,4,426.6
15570,5271,181,2,153.66
15571,5271,233,3,400.93
15572,5272,90,4,128.08
15573,5273,13,2,478.82
15574,5274,225,3,273.59
15575,5274,176,4,344.99
15576,5274,38,3,75.72
15577,5274,67,1,67.25
15578,5275,78,3,118.33
15579,5275,275,4,244.33
15580,5275,258,2,58.51
15581,5275,16,2,404.53
15582,5276,74,3,64.9
15583,5276,100,4,192.59
15584,5276,179,3,168.45
15585,5276,77,2,40.14
15586,5276,12,3,173.42
15587,5277,276,3,366.86
15588,5277,269,1,212.93
15589,5278,5,2,213.85
15590,5278,181,1,153.66
15591,5279,239,1,18.35
15592,5279,201,1,101.25
15593,5279,174,3,131.09
15594,5280,235,2,19.37
15595,5280,98,1,206.17
15596,5280,148,3,342.62
15597,5280,55,3,93.43
15598,5281,228,1,14.67
15599,5282,107,2,160.23
15600,5283,35,3,109.44
15601,5283,224,2,36.79
15602,5283,185,3,375.33
